INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(1 , '2020CSB1075' , 'A-'::grade , 'Enrolled'::enrolment_status , 'SE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1110' , 'C'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1071' , 'B-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1112' , 'B-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1121' , 'B'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1114' , 'C-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1317' , 'B'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1129' , 'B-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1120' , 'A-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1079' , 'B-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1361' , 'A'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1077' , 'C'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1139' , 'C-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1103' , 'D'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1085' , 'B'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1072' , 'B-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1090' , 'D'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1141' , 'D'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1101' , 'F'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1060' , 'F'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1143' , 'A-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1131' , 'A-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1105' , 'B'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1093' , 'B-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1086' , 'A-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1130' , 'C'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1153' , 'D'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1122' , 'B-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1097' , 'B-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1083' , 'C-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1082' , 'A'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1140' , 'C-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1117' , 'A'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1175' , 'A-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1065' , 'B-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1125' , 'C-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1094' , 'A-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1187' , 'C'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1198' , 'C'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1073' , 'B-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1106' , 'C'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1081' , 'B'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1113' , 'B-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1078' , 'B-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1070' , 'B-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1111' , 'B-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1063' , 'B-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1062' , 'C-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1102' , 'B-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1123' , 'C-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1067' , 'B-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1116' , 'B'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1039' , 'C-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1109' , 'C-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(3 , '2020CSB1132' , 'C-'::grade , 'Enrolled'::enrolment_status , 'HC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1075' , 'A-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1098' , 'C-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1107' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1095' , 'A'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1154' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1126' , 'A'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1069' , 'C-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1068' , 'A'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1215' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1076' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1115' , 'C-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1066' , 'C-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1074' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1099' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1134' , 'A-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1061' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1091' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1104' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1142' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1118' , 'C-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1133' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1110' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1071' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1112' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1121' , 'C'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1114' , 'A-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1317' , 'C-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1129' , 'C-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1120' , 'A-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1079' , 'A-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1361' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1077' , 'A'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1139' , 'A-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1103' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1085' , 'A-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1072' , 'C-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1090' , 'C-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1141' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1101' , 'A'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1060' , 'A-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1143' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1131' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1105' , 'C-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1093' , 'A'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1086' , 'C-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1130' , 'A-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1153' , 'C-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1122' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1097' , 'C-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1083' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1082' , 'D'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1140' , 'C'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1117' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1175' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1065' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1125' , 'A-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1094' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1187' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(4 , '2020CSB1198' , 'D'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
